appln_id,weighted_weak_ties,age,KR.x,techsum,d_index,c_index,D_index,citation_num,docdb_family_size,appln_auth,appln_filing_year,appln_kind,science_intensity,avg,sect.y,avg2,focal_aid,tie_strength,Bool_weak,weighted_tie_strengh,Bool_weighted_weak,new_Bool_weighted_weak,IPC_LIST,number_of_ipc4,ipc_distance
54058319,1,12.0,0.985051645,7.5,0.182027417,0.0,0.008403361,1,4,US,1997,A,0.0,0.0,4,0.0,54058319,0.0,1,0.0,1,弱链接,A61F;A61C;A61L;A61K,4,0.5788219606291914
54059410,2,0.0,0.859301787,0.0,0.0,0.0,0.0,0,1,US,2001,A,0.953488372,0.0,1,0.0,54059410,0.0377358490566037,0,0.2126288659793814,0,强链接,A61K;C12Q;C07K;C12N,4,0.5260203835401284
54064217,0,16.64285714,0.687869124,210.5714286,0.437102137,0.113811854,0.003507234,14,4,US,2007,A,0.667938931,0.068529435,7,0.004696283,54064217,0.0623743308525917,0,0.1158026817685724,0,强链接,A61K;C07K;A61P,3,0.4893756675274577
54064516,2,0.0,0.803986541,0.0,0.427083333,0.0,0.111111111,1,3,US,2004,A,0.927272727,0.0,1,0.0,54064516,0.0158730158730158,0,0.006198347107438,0,强链接,A61K;C07K;C12N,3,0.534097436181494
54064579,1,57.5,0.742476021,964.5,0.258730159,0.0,0.090909091,2,10,US,2001,A,0.926829268,0.0,4,0.0,54064579,0.0,1,0.0,1,弱链接,A61K;C07K,2,0.5653148564634705
54064615,0,10.78571429,0.776980471,364.7142857,0.433833666,0.112587806,0.003454231,14,4,US,2007,A,0.667924528,0.04429124,7,0.001961714,54064615,0.0623743308525917,0,0.1158026817685724,0,强链接,A61K;C07K;C12N;A61P,4,0.5092216181956349
54066319,2,0.0,0.827053779,0.0,0.888888889,0.0,0.666666667,2,3,US,1986,A,0.0,0.0,2,0.0,54066319,0.0069930069930069,0,0.0223123732251521,0,强链接,A61K;C07C;A61P;C07H,4,0.5970290583760797
54069091,2,0.0,0.879274117,0.0,0.0,0.0,0.0,0,25,US,1992,A,0.911764706,0.0,4,0.0,54069091,0.0,1,0.0,1,弱链接,A61K;C07K;G01N,3,0.6379945444514895
54077114,2,31.0,0.853867359,1389.5,0.0,0.0,0.0,0,9,US,2001,A,0.714285714,0.0,2,0.0,54077114,0.0,2,0.0,2,,C07D;C08G;A61K;C07C;A61P,5,0.5505970662842403
54077892,2,0.0,0.884590557,0.0,0.0,0.0,0.0,0,18,US,2001,A,0.843137255,0.0,4,0.0,54077892,0.0192307692307692,0,0.0094339622641509,0,强链接,C12R;C12P;C12N;A61K;C07K;A61P;C12Q,7,0.550797366044125
54081959,1,54.0,0.967934483,535.0,0.37014276,0.0,0.001483129,4,20,US,2007,A,0.793617021,0.0,1,0.0,54081959,0.0,1,0.0,1,弱链接,A01K;C12N;A61K;C07H;A01H;C12Q,6,0.601928591042489
54082614,0,51.5,0.879069577,1778.0,0.020584989,0.0,0.003154574,1,1,US,1997,A,0.980079681,0.016949153,4,0.000287,54082614,0.0073260073260073,0,0.0135635018495684,0,强链接,A01K;C07K;C12N;A61K,4,0.6380736484085051
54084905,2,0.0,0.367770419,0.0,0.256899222,0.0,0.01179941,4,12,US,1997,A,0.71875,0.0,1,0.0,54084905,0.0316742081447963,0,0.1447212336892052,0,强链接,A61K;A61P,2,0.40579033829646605
54091520,2,65.5,0.911728522,422.0,0.0,0.0,0.0,0,8,US,2001,A,0.9,0.0,5,0.0,54091520,0.0,1,0.0,1,弱链接,A61K;C07C,2,0.7647426152513384
54091704,2,0.0,0.993917025,0.0,0.259445846,0.0,0.019138756,4,7,US,2001,A,0.153846154,0.0,4,0.0,54091704,0.0,1,0.0,1,弱链接,A61K;C08J,2,0.7987608287166634
54092033,2,0.0,0.892012285,0.0,0.0,0.0,0.0,0,5,US,2001,A,0.934010152,0.0,6,0.0,54092033,0.0,1,0.0,1,弱链接,C12M;G01N;C12N;A61K;C07K;A61P;C12Q,7,0.5651493128398893
54096201,2,0.0,0.857220969,0.0,0.403348994,0.0,0.039772727,7,17,US,2001,A,0.810457516,0.0,4,0.0,54096201,0.0319148936170212,0,0.0810185185185185,0,强链接,C12R;C12P;C12N;A61K;C07K;A61P,6,0.5625382268497431
54096202,1,8.333333333,0.908553316,165.6666667,0.205226987,0.0,0.00591716,1,2,US,2005,A,0.739130435,0.0,4,0.0,54096202,0.0,2,0.0,2,,A61K;C12N;A01N,3,0.5497367637057401
54098167,2,0.0,0.0,0.0,0.482725412,0.0,0.017692852,25,1,US,2001,A,0.306666667,0.0,4,0.0,54098167,0.0,2,0.0,2,,A61K,1,0.0
54098186,0,25.5,0.742476021,454.0,0.521648887,0.0,0.056603774,3,1,US,2001,A,0.674418605,0.118895966,4,0.014136251,54098186,0.0392156862745098,0,0.1164241164241164,0,强链接,A61K;C07K,2,0.5653148564634705
54098216,2,48.0,0.831574146,2666.5,0.0,0.0,0.0,0,3,US,1986,A,0.333333333,0.0,4,0.0,54098216,0.0,2,0.0,2,,C07D;C12R;C12P;A61K;A61P,5,0.6076255898678331
54099093,0,16.5,0.0,755.5,0.59217437,0.0,0.075757576,5,1,US,1992,A,0.333333333,0.18,4,0.0324,54099093,0.0476190476190476,0,0.18,0,强链接,A61K,1,0.0
54101410,2,0.0,0.907408808,0.0,0.0,0.0,0.0,0,14,US,2004,A,0.818181818,0.0,2,0.0,54101410,0.022508038585209,0,0.0468204053109713,0,强链接,C12P;C12N;A61K;C07K;C07H,5,0.5579310690238822
54101651,2,0.0,0.367770419,0.0,0.589498655,0.0,0.06557377,8,5,US,1997,A,0.285714286,0.0,2,0.0,54101651,0.0080213903743315,0,0.021312872975277,0,强链接,A61K;A61P,2,0.40579033829646605
54102165,2,0.0,0.884599694,0.0,0.316740635,0.006448413,0.001365188,4,33,US,2006,A,0.8125,0.0,7,0.0,54102165,0.0166666666666666,1,0.0228426395939086,1,弱链接,A01K;G01N;C12N;A61K;C07K;A61P,6,0.633173075712974
54102518,2,19.5,0.721026132,35.0,0.583559783,0.0,0.027027027,1,1,US,2001,A,0.714285714,0.0,4,0.0,54102518,0.0,1,0.0,1,弱链接,C07D;A61K,2,0.7586259285942241
54103302,2,0.0,0.353799973,0.0,0.291666667,0.0,0.090909091,1,11,US,1992,A,0.826086957,0.0,4,0.0,54103302,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
54103764,2,0.0,0.837789603,0.0,0.033643892,0.0,0.017241379,1,5,US,1992,A,0.846153846,0.0,4,0.0,54103764,0.1153846153846153,0,0.1634615384615384,0,强链接,C07D;A61K;C07H;A61P;C07F,5,0.5624162325817654
54104033,0,25.5,0.803350193,454.0,0.0,0.0,0.0,0,7,US,2001,A,0.965517241,0.118895966,4,0.014136251,54104033,0.0392156862745098,0,0.1164241164241164,0,强链接,G01N;C12N;A61K;C07K;A61P,5,0.5654793639159512
54106520,0,34.0,0.312544141,706.0,0.582283614,0.0,0.03125,3,17,US,2001,A,0.304347826,0.41125,4,0.169126563,54106520,0.0616438356164383,0,0.3799076212471131,0,强链接,A61K;A61P,2,0.40579033829646605
54106555,0,35.5,0.846251111,819.0,0.351263827,0.0,0.02994012,5,11,US,2001,A,0.865546218,0.082949309,6,0.006880588,54106555,0.02,0,0.081081081081081,0,强链接,G01N;C12P;C12N;A61K;C07K;A61P,6,0.5643987795578466
54107872,2,0.0,0.69806704,0.0,0.238855608,0.0,0.013274336,3,12,US,1992,A,0.307692308,0.0,2,0.0,54107872,0.0,1,0.0,1,弱链接,A61K;C12N;A61P,3,0.4904273563416275
54108390,2,0.0,0.883255244,0.0,0.0,0.0,0.0,0,8,US,2006,A,0.125,0.0,2,0.0,54108390,0.0312035661218424,0,0.1324626865671641,0,强链接,C07D;A61K;C07F,3,0.6273859192973413
54110365,2,43.0,0.927016052,5.0,0.0,0.0,0.0,0,6,US,1997,A,0.289473684,0.0,4,0.0,54110365,0.0,2,0.0,2,,A61Q;A61K;C07K;A61L,4,0.6272518495553908
54110862,0,4.0,0.86965102,31.0,0.266955267,0.042207792,0.038461538,3,3,US,2004,A,0.842105263,0.617021277,6,0.380715256,54110862,0.2,0,0.6170212765957447,0,强链接,A61K;C12Q;C07K;C12N,4,0.5260203835401284
54111186,0,20.0,0.879274117,120.0,0.217504718,0.0,0.026315789,1,1,US,1992,A,0.887096774,0.211340206,4,0.044664683,54111186,0.0357142857142857,0,0.1614173228346456,0,强链接,A61K;C07K;G01N,3,0.6379945444514895
54116021,2,0.0,0.632262284,0.0,0.1625,0.0,0.083333333,1,1,US,1997,A,0.965517241,0.0,4,0.0,54116021,0.001564945226917,0,0.0035403926617315,0,强链接,A61K;C07K;A61P,3,0.4893756675274577
54117893,2,0.0,0.772169079,0.0,0.092663304,0.004474134,0.000728,4,3,US,1997,A,0.85520362,0.0,4,0.0,54117893,0.0,1,0.0,1,弱链接,A61K;C12N,2,0.515266476217991
54118762,2,0.0,0.741610952,0.0,0.811111111,0.0,0.222222222,2,7,US,1992,A,0.707317073,0.0,4,0.0,54118762,0.0,1,0.0,1,弱链接,A61K;C07H;A61P,3,0.5822998377772218
54118992,2,58.5,0.953483346,470.5,0.32710311,0.0,0.00955414,3,9,US,2004,A,0.035714286,0.0,4,0.0,54118992,0.0,1,0.0,1,弱链接,A61K;A61L,2,0.6291486336518601
54119280,1,7.0,0.640390647,426.0,0.302930403,0.0,0.12,3,17,US,2001,A,0.6,0.0,4,0.0,54119280,0.0,1,0.0,1,弱链接,A61K;C12N;A61P,3,0.4904273563416275
54119567,0,45.0,0.99948956,2088.0,0.0,0.0,0.0,0,7,US,2001,A,0.0,0.04304524,2,0.001852893,54119567,0.0075131480090157,0,0.0426278836509528,0,强链接,D06M;A61K;C08J;B29C;B28B;B29K;G02B,7,0.7121254132518506
54121424,1,13.5,0.0,68.5,0.61414049,0.0,0.048780488,6,1,US,2002,A,0.222222222,0.0,2,0.0,54121424,0.0,1,0.0,1,弱链接,A61K,1,0.0
54121485,2,0.0,0.854349267,0.0,0.0,0.0,0.0,0,3,US,2006,A,0.666666667,0.0,1,0.0,54121485,0.0,1,0.0,1,弱链接,A61K;C07C;A61P;A01N,4,0.5944015848457646
54121612,2,0.0,0.931342778,0.0,0.0,0.0,0.0,0,16,US,2001,A,0.625,0.0,4,0.0,54121612,0.0,1,0.0,1,弱链接,C12R;C12N;A61K;C07K;A61P;A23G;A23C;A23L,8,0.6191762194096396
54122506,1,14.5,0.0,113.5,0.464285714,0.0,0.111111111,1,4,US,1999,A,0.8125,0.0,4,0.0,54122506,0.0,1,0.0,1,弱链接,A61K;C07K,2,0.5653148564634705
54123601,1,44.5,0.763809698,9652.5,0.583333333,0.0,0.5,4,14,US,1986,A,0.0,0.0,6,0.0,54123601,0.0,1,0.0,1,弱链接,C07D;A61K;A61P;C07B,4,0.6401684680510565
54125416,0,14.5,0.885172693,241.3333333,0.7,0.0,0.4,2,8,US,2002,A,0.875,0.279445917,7,0.078090021,54125416,0.0512142178808845,0,0.3144343039524804,0,强链接,G01N;C12P;A61K;A61Q;C07K;A61P,6,0.5903471062593074
54126634,1,46.5,0.789256806,1720.5,0.0,0.0,0.0,0,10,US,1997,A,0.551724138,0.0,4,0.0,54126634,0.0,1,0.0,1,弱链接,G06G;A61K;A61P,3,0.7186896806876235
54128113,2,41.0,0.0,4253.0,0.524012927,0.046643712,0.01744186,27,1,US,2004,A,0.658536585,0.0,4,0.0,54128113,0.003338898163606,0,0.0015033826108744,1,弱链接,A61K,1,0.0
54129392,2,16.0,0.312544141,172.0,0.58040011,0.0,0.076923077,7,3,US,2001,A,0.555555556,0.0,4,0.0,54129392,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
54129926,0,19.0,0.906238302,1210.0,0.0,0.0,0.0,0,9,US,2004,A,0.80952381,0.014344262,4,0.000206,54129926,0.015625,0,0.0130111524163568,0,强链接,C12R;G01N;C12P;C12N;A61K;C07K;A61P;C12Q,8,0.5745356844882591
54130605,2,0.0,0.880062019,0.0,0.0,0.0,0.0,0,11,US,2004,A,0.98,0.0,2,0.0,54130605,0.0344827586206896,0,0.0380952380952381,0,强链接,G01N;C12P;C12N;A61K;C07K;A61P;C12Q,7,0.548146138089051
54130865,2,0.0,0.7961524,0.0,0.175888402,0.004903846,0.028368794,6,35,US,1997,A,0.724137931,0.0,1,0.0,54130865,0.0,1,0.0,1,弱链接,C12P;C12N;A61K;C07K;A61P,5,0.5227169761817981
54130928,2,37.0,0.681661352,1071.5,0.165195138,0.0,0.011695906,2,1,US,1997,A,0.166666667,0.0,4,0.0,54130928,0.0125,0,0.0112994350282485,0,强链接,C07D;A61K,2,0.7586259285942241
54131420,2,31.0,0.781787529,1389.5,0.0,0.0,0.0,0,5,US,2001,A,0.944444444,0.0,2,0.0,54131420,0.0,2,0.0,2,,A61K;C07K;C12N,3,0.534097436181494
54133510,2,0.0,0.968909241,0.0,0.114288742,0.0,0.000791,1,2,US,2001,A,0.478873239,0.0,4,0.0,54133510,0.0,1,0.0,1,弱链接,A61K;C07H;A01N,3,0.6557919457269284
54133985,2,0.0,0.721026132,0.0,0.434504608,0.0,0.036585366,3,9,US,2001,A,0.071428571,0.0,4,0.0,54133985,0.0,2,0.0,2,,C07D;A61K,2,0.7586259285942241
54135776,2,38.0,0.900348575,727.5,0.0,0.0,0.0,0,8,US,2001,A,0.959183673,0.0,4,0.0,54135776,0.0,2,0.0,2,,A61K;C12Q;C07K;G01N,4,0.6104861805145467
54137283,2,0.0,0.753662534,0.0,0.505236035,0.001736111,0.007042254,3,20,US,2004,A,0.78313253,0.0,1,0.0,54137283,0.046875,0,0.4195298372513562,0,强链接,C07D;A61K;C07C;A61P,4,0.533030322499708
54140712,2,0.0,0.722444353,0.0,0.0,0.0,0.0,0,9,US,2001,A,0.882352941,0.0,2,0.0,54140712,0.018018018018018,0,0.159400544959128,0,强链接,A61K;C07K;C12N;A61P,4,0.5092216181956349
54141519,0,6.833333333,0.70710536,152.8333333,0.0,0.0,0.0,0,9,US,2004,A,0.6,0.031089744,2,0.000967,54141519,0.043103448275862,0,0.0651006711409395,0,强链接,C07D;A61K,2,0.7586259285942241
54146739,2,34.5,0.0,830.0,0.277777778,0.0,0.055555556,1,3,US,1992,A,0.9,0.0,4,0.0,54146739,0.0,2,0.0,2,,A61K,1,0.0
54146866,0,27.91666667,0.591840406,1469.833333,0.178729282,0.0,0.025806452,4,12,US,1997,A,0.952380952,0.186339992,7,0.034722593,54146866,0.0218175435620517,0,0.1512654543637764,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
54147574,2,0.0,0.903995246,0.0,0.0,0.0,0.0,0,2,US,2004,A,0.5,0.0,2,0.0,54147574,0.0231481481481481,0,0.1513353115727003,0,强链接,A01K;G01N;C12N;A61K;A01N;A61P,6,0.6237915752786923
54147910,0,59.0,0.803986541,1592.5,0.0,0.0,0.0,0,4,US,2004,A,0.95505618,0.145833333,1,0.021267361,54147910,0.0364238410596026,0,0.1371473354231975,0,强链接,A61K;C07K;C12N,3,0.534097436181494
54148601,0,8.875,0.0,29.125,0.045548654,0.0,0.024390244,1,1,US,1997,A,0.0,0.027027027,8,0.00073,54148601,0.0166666666666666,0,0.0155038759689922,0,强链接,A61K,1,0.0
54150634,0,10.9,0.742476021,278.3333333,0.0,0.0,0.0,0,3,US,2001,A,0.986486486,0.203271433,9,0.041319275,54150634,0.0703855197737329,0,0.3817234557268789,0,强链接,A61K;C07K,2,0.5653148564634705
54150727,0,8.333333333,0.742476021,155.6333333,0.0,0.0,0.0,0,3,US,2001,A,0.98630137,0.24809705,9,0.061552146,54150727,0.0703855197737329,0,0.3817234557268789,0,强链接,A61K;C07K,2,0.5653148564634705
54152234,2,0.0,0.312544141,0.0,0.14392073,0.0,0.032258065,2,8,US,2001,A,0.91025641,0.0,4,0.0,54152234,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
54152373,2,0.0,0.841333224,0.0,0.0,0.0,0.0,0,15,US,1997,A,0.75,0.0,1,0.0,54152373,0.0454545454545454,0,0.0952380952380952,0,强链接,C12R;C12P;C12N;A61K;C07K;A61P,6,0.5625382268497431
54152995,2,0.0,0.977131942,0.0,0.175730292,0.0,0.026455026,5,6,US,1992,A,0.0,0.0,4,0.0,54152995,0.0,2,0.0,2,,A61K;A61L;C08B,3,0.7206083994333395
54155167,1,16.0,0.367770419,213.5,0.796875,0.0,0.1875,3,14,US,1997,A,0.866666667,0.0,4,0.0,54155167,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
54155667,2,0.0,0.97965507,0.0,0.163062458,0.0,0.002304147,1,17,US,2001,A,0.52238806,0.0,4,0.0,54155667,0.0051020408163265,0,0.0056689342403628,0,强链接,A61K;A61L;C08G,3,0.7405170017352765
54156534,2,27.5,0.819878996,660.5,0.117071219,0.0,0.011583012,3,6,US,1997,A,0.92,0.0,4,0.0,54156534,0.0147058823529411,0,0.0168918918918918,0,强链接,C12N;A61K;C07K;A61P;C12Q,5,0.5127032155809415
54157310,1,28.5,0.762661472,945.0,0.229007488,0.0,0.032967033,3,17,US,2001,A,0.444444444,0.0,4,0.0,54157310,0.0,1,0.0,1,弱链接,A61K;C07J;A61P,3,0.6103750244762901
54160334,2,0.0,0.944180816,0.0,0.263265306,0.0,0.076923077,3,21,US,2001,A,0.918604651,0.0,4,0.0,54160334,0.0,1,0.0,1,弱链接,G01N;C12P;C12N;A61K;G06F;C07K;C07H;C12Q,8,0.6366708151518814
54162760,1,46.5,0.983156008,991.0,0.021298881,0.0,0.002597403,1,2,US,2001,A,0.0,0.0,4,0.0,54162760,0.0,1,0.0,1,弱链接,C12N;A61L;C08B;A61K;C08J;C08H;A61F,7,0.6788283714058984
54163032,2,0.0,0.367770419,0.0,0.573597136,0.0,0.082191781,6,3,US,1997,A,0.5,0.0,2,0.0,54163032,0.0306122448979591,0,0.125,0,强链接,A61K;A61P,2,0.40579033829646605
54164461,1,21.5,0.875025631,547.5,0.052756211,0.0,0.010638298,1,7,US,2001,A,0.6,0.0,2,0.0,54164461,0.0,1,0.0,1,弱链接,C07K;A61K;C07H;C12N,4,0.566846851654913
54166636,2,0.0,0.921544549,0.0,0.472064209,0.0,0.021526419,11,23,US,1992,A,0.53164557,0.0,4,0.0,54166636,0.0,1,0.0,1,弱链接,C07D;A61K;C07F;C08G,4,0.580273903318839
54166812,0,29.16666667,0.367770419,1879.833333,0.625731213,0.0,0.088235294,6,5,US,1997,A,0.76,0.067818551,8,0.004599356,54166812,0.0242330091410309,0,0.0823690457592627,0,强链接,A61K;A61P,2,0.40579033829646605
54169113,2,21.0,0.0,536.0,0.152209808,0.0,0.001410437,2,2,US,2001,A,0.723756906,0.0,4,0.0,54169113,0.0,2,0.0,2,,A61K,1,0.0
54169771,0,42.0,0.896386288,623.5,0.0,0.0,0.0,0,6,US,2001,A,0.807228916,0.012288786,4,0.000151,54169771,0.0078125,0,0.0122137404580152,0,强链接,A61K;C07K;C12P;G01N,4,0.6301198393793386
54169968,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,US,1997,A,0.696969697,0.0,1,0.0,54169968,0.0,1,0.0,1,弱链接,A61K,1,0.0
54170789,0,38.5,0.864251691,345.5,0.0,0.0,0.0,0,17,US,2004,A,0.692307692,0.075356415,4,0.005678589,54170789,0.029126213592233,0,0.0699432892249527,0,强链接,C12R;C12P;C12N;A61K;A61P,5,0.5681402471372377
54171160,2,0.0,0.0,0.0,0.145517547,0.0,0.009463722,3,2,US,2001,A,0.0,0.0,4,0.0,54171160,0.0176991150442477,0,0.0397444996451384,0,强链接,A61K,1,0.0
54171383,2,0.0,0.742476021,0.0,0.133624709,0.0,0.052631579,1,5,US,2001,A,0.902439024,0.0,2,0.0,54171383,0.0526315789473684,0,0.2705882352941176,0,强链接,A61K;C07K,2,0.5653148564634705
54172847,2,31.5,0.841820511,642.0,0.308578297,0.0,0.063829787,3,11,US,1997,A,0.925925926,0.0,6,0.0,54172847,0.0151515151515151,0,0.0596491228070175,0,强链接,G01N;C12P;C12N;A61K;C07K;A61P,6,0.5643987795578466
54173854,2,38.5,0.828832733,1849.5,0.138888889,0.0,0.071428571,1,9,US,1986,A,0.75,0.0,4,0.0,54173854,0.0,1,0.0,1,弱链接,A61K;C07K;C12N;A61P,4,0.5092216181956349
54175406,1,28.0,0.81268632,495.5,0.45768666,0.0,0.025806452,8,4,US,2007,A,0.580645161,0.0,4,0.0,54175406,0.0,1,0.0,1,弱链接,A61K;C07K;A61P;G01N,4,0.5746004614112168
54175744,2,0.0,0.874622408,0.0,0.052918265,0.0,0.006410256,1,12,US,1997,A,0.940789474,0.0,4,0.0,54175744,0.0074349442379182,0,0.0242698477992595,0,强链接,A01K;C12N;A61K;C07K;C07H;A61P,6,0.6124752398324323
54176079,2,4.5,0.367770419,70.0,0.628968254,0.0,0.088235294,3,5,US,1997,A,0.454545455,0.0,4,0.0,54176079,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
54176518,2,6.5,0.896902874,80.5,0.057265897,0.0,0.008849558,1,18,US,1997,A,0.927419355,0.0,6,0.0,54176518,0.0,2,0.0,2,,A01K;G01N;C12N;A61K;C07K;A61P;C12Q,7,0.6044706644614555
54176636,0,49.0,0.896902874,1792.0,0.054593854,0.0,0.006024096,1,18,US,1997,A,0.9140625,0.030522504,4,0.000932,54176636,0.0074349442379182,0,0.0242698477992595,0,强链接,A01K;G01N;C12N;A61K;C07K;A61P;C12Q,7,0.6044706644614555
54179688,2,29.5,0.924678318,1579.5,0.0,0.0,0.0,0,1,US,2004,A,0.931506849,0.0,4,0.0,54179688,0.0,1,0.0,1,弱链接,A61K;C12Q;G01N,3,0.6040198821058947
54179796,2,24.0,0.807689211,396.5,0.197916667,0.0,0.066666667,3,3,US,2000,A,0.833333333,0.0,1,0.0,54179796,0.0,2,0.0,2,,C12N;A61K;C07K;A61P;C12Q,5,0.5127032155809415
54180747,2,11.5,0.767982994,283.5,0.228131993,0.0,0.038095238,4,9,US,1997,A,0.901960784,0.0,4,0.0,54180747,0.0,2,0.0,2,,A61K;C07K;C12N,3,0.534097436181494
54181525,1,17.5,0.7150031,27.0,0.0,0.0,0.0,0,9,US,2002,A,0.909090909,0.0,1,0.0,54181525,0.0,1,0.0,1,弱链接,A61K;C07C;A61P,3,0.5796044039948274
54182777,2,0.0,0.830744284,0.0,0.254236813,0.0,0.022727273,2,4,US,1997,A,0.678571429,0.0,6,0.0,54182777,0.0,1,0.0,1,弱链接,A61K;C12P;C07K;C12N,4,0.5473755820079901
54183937,2,0.0,0.7961524,0.0,0.086852106,0.0,0.006329114,1,10,US,1997,A,0.903846154,0.0,4,0.0,54183937,0.031578947368421,0,0.0892857142857142,0,强链接,C12P;C12N;A61K;C07K;A61P,5,0.5227169761817981
54185710,1,39.0,0.781787529,734.5,0.036219528,0.0,0.015625,1,6,US,2001,A,0.85,0.0,4,0.0,54185710,0.0,1,0.0,1,弱链接,A61K;C07K;C12N,3,0.534097436181494
54185823,0,34.5,0.742476021,294.0,0.225978003,0.0,0.004428341,11,17,US,2001,A,0.573099415,0.1125,4,0.01265625,54185823,0.0408163265306122,0,0.1071428571428571,0,强链接,A61K;C07K,2,0.5653148564634705
54186245,2,0.0,0.858475459,0.0,0.261487051,0.0,0.038461538,1,6,US,1997,A,0.904109589,0.0,4,0.0,54186245,0.0,2,0.0,2,,G01N;C12N;A61K;C07K;A61P;C12Q,6,0.5480386160131006
54186550,2,0.0,0.591840406,0.0,0.303667914,0.0,0.038095238,4,27,US,1997,A,0.785714286,0.0,7,0.0,54186550,0.048000954767872,0,0.2734393099481245,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
54189299,2,8.333333333,0.592482476,120.3333333,0.505056951,0.0,0.015345269,6,27,US,2001,A,0.647619048,0.0,7,0.0,54189299,0.0,1,0.0,1,弱链接,C07D;A61K;A61P,3,0.5585213767579899
54189528,0,16.33333333,0.87505438,477.5,0.0,0.0,0.0,0,20,US,2001,A,0.677419355,0.043778383,2,0.001916547,54189528,0.0134408602150537,0,0.0781786941580756,0,强链接,G01N;C12P;C12N;A61K;C07K;A61P;C12Q,7,0.548146138089051
54191220,2,25.0,0.892045374,513.5,0.5,0.0,0.166666667,1,8,US,2001,A,0.571428571,0.0,1,0.0,54191220,0.0217391304347826,0,0.0092879256965944,0,强链接,G01N;C12N;A61K;C07K;A61P;C40B;C12Q,7,0.5790433070239418
54191851,0,80.0,0.824437001,4577.0,0.110400876,0.0,0.010948905,3,11,US,2004,A,0.841463415,0.089267286,5,0.007968648,54191851,0.0265210608424337,0,0.0826564739608217,0,强链接,A61K;C12Q;A61P;G01N,4,0.5610882379245662
54193644,0,59.0,0.924917557,3104.0,0.545132478,0.0,0.030674847,5,13,US,2007,A,0.613636364,0.169058714,4,0.028580849,54193644,0.0284810126582278,0,0.1399907393116221,0,强链接,A01K;G01N;C12N;C12P;A61K;C07K;C07H;A61P,8,0.6231090845990757
54194997,0,7.166666667,0.312544141,190.6666667,0.212470992,0.0,0.006802721,1,15,US,2001,A,0.709677419,0.021993127,4,0.000484,54194997,0.0207468879668049,0,0.0435424354243542,0,强链接,A61K;A61P,2,0.40579033829646605
54195268,2,0.0,0.918092482,0.0,0.066964286,0.0,0.04,1,5,US,2001,A,0.952380952,0.0,2,0.0,54195268,0.0059523809523809,0,0.0171119783848694,0,强链接,C12P;C12N;A61K;C07K;C07H;C12Q,6,0.5376658007463736
54196207,0,12.66666667,0.752505822,1233.0,0.476983818,0.0,0.019021739,7,10,US,2007,A,0.58045977,0.01846683,7,0.000341,54196207,0.0597746816948009,0,0.2906591262884875,0,强链接,A61K;C07H;A61P,3,0.5822998377772218
54197549,2,0.0,0.831823509,0.0,0.75,0.0,0.5,1,9,US,1997,A,0.942857143,0.0,4,0.0,54197549,0.0135135135135135,0,0.0148148148148148,0,强链接,A61K;C12N;A61P;A61J,4,0.552094721467881
54200342,0,36.33333333,0.851693273,894.3333333,0.229727811,0.0,0.046511628,2,2,US,1992,A,0.75,0.062654321,5,0.003925564,54200342,0.0,2,0.0,2,,G01N;C12P;A61K;C07K;A61P,5,0.5804217040529577
54200519,2,0.0,0.825981716,0.0,0.128571429,0.0,0.035714286,2,13,US,1992,A,0.692307692,0.0,2,0.0,54200519,0.0067567567567567,0,0.0123893805309734,0,强链接,C12P;C12N;A61K;C07K;A61P,5,0.5227169761817981
54200524,2,3.5,0.825981716,8.5,0.128571429,0.0,0.035714286,2,12,US,1992,A,0.555555556,0.0,2,0.0,54200524,0.0,2,0.0,2,,C12P;C12N;A61K;C07K;A61P,5,0.5227169761817981
54201139,2,47.0,0.928291527,989.0,0.0,0.0,0.0,0,9,US,2001,A,0.72,0.0,1,0.0,54201139,0.0,1,0.0,1,弱链接,A61K;C12Q;G01N,3,0.6040198821058947
54202271,2,0.0,0.988995967,0.0,0.342580753,0.0,0.014285714,3,1,US,2001,A,0.388888889,0.0,2,0.0,54202271,0.0,2,0.0,2,,A61K;A23K,2,0.765760357343217
54202639,1,19.875,0.857220969,483.0,0.0,0.0,0.0,0,21,US,2001,A,0.631578947,0.0,2,0.0,54202639,0.0,2,0.0,2,,C12R;C12P;C12N;A61K;C07K;A61P,6,0.5625382268497431
54207075,2,0.0,0.811126719,0.0,0.0,0.0,0.0,0,11,US,2004,A,0.727272727,0.0,2,0.0,54207075,0.0263157894736842,0,0.096,0,强链接,G01N;C12N;A61K;C07K;A61P,5,0.5654793639159512
54208545,0,73.25,0.0,2961.25,0.359489204,0.0,0.034246575,5,1,US,2001,A,0.634615385,0.029666667,4,0.00088,54208545,0.005089058524173,0,0.0480821177741761,0,强链接,A61K,1,0.0
